      24    1.4565  +0.99969369  +0.00149185  +0.02470500  -0.00269721  +0.99880350  +0.04882916  -0.02460260  -0.04888084  +0.99850154  -1.89897346  -2.03317022  +5.02250051 
      25    1.5595  +0.99960721  +0.01351570  +0.02455091  -0.01477552  +0.99854404  +0.05187952  -0.02381398  -0.05222189  +0.99835151  -2.53784704  -1.62777686  +5.20045471 
      26    1.4483  +0.99961698  +0.01961543  +0.01952171  -0.02076690  +0.99794352  +0.06064250  -0.01829203  -0.06102468  +0.99796861  -2.54088163  -1.71724069  +5.28101826 
      27    1.4380  +0.99938303  +0.03326337  +0.01127640  -0.03389041  +0.99756646  +0.06093149  -0.00922217  -0.06127606  +0.99807823  -2.79068661  -0.74387169  +4.84314251 
      28    1.5438  +0.99917775  +0.04051806  -0.00143007  -0.04034967  +0.99723041  +0.06247738  +0.00395757  -0.06236830  +0.99804538  -2.45822072  -0.23747835  +4.39465380 
      29    1.4747  +0.99897498  +0.04377804  +0.01150929  -0.04446140  +0.99669510  +0.06798562  -0.00849497  -0.06842764  +0.99761993  -3.38346076  -0.08465536  +5.30544615 
      30    1.6288  +0.99870729  +0.04979878  +0.01019093  -0.05045449  +0.99553716  +0.07974999  -0.00617400  -0.08016108  +0.99676281  -3.48514700  -0.42308560  +6.18154669 
      31    1.5145  +0.99895054  +0.04526877  +0.00696757  -0.04565764  +0.99627739  +0.07312128  -0.00363153  -0.07336266  +0.99729872  -2.99035215  -0.20677316  +5.51125574 
      32    1.5878  +0.99918211  +0.04037496  -0.00222544  -0.04005665  +0.99582541  +0.08201947  +0.00552768  -0.08186324  +0.99662822  -2.23230219  -1.07812500  +5.65414667 
      33    1.6258  +0.99894667  +0.04584759  -0.00188257  -0.04550624  +0.99510920  +0.08767481  +0.00589305  -0.08749679  +0.99614739  -2.47568393  -0.98715037  +5.69985914 
      34    1.5527  +0.99914879  +0.04125063  -0.00024033  -0.04106576  +0.99518931  +0.08894876  +0.00390836  -0.08886319  +0.99603617  -2.28003001  -1.37177098  +5.77833843 
      35    1.5062  +0.99897271  +0.04529282  -0.00144219  -0.04496458  +0.99468303  +0.09264889  +0.00563085  -0.09248886  +0.99569780  -2.34724092  -1.43324983  +5.88942051 
      36    1.4377  +0.99967128  +0.02563953  +0.00004346  -0.02554535  +0.99585122  +0.08733750  +0.00219601  -0.08730990  +0.99617881  -1.19176292  -2.45495987  +5.94635057 
      37    1.5550  +0.99937683  +0.03416617  +0.00886495  -0.03491373  +0.99376208  +0.10591504  -0.00519094  -0.10615855  +0.99433565  -2.28655744  -2.39267945  +7.59683228 
      38    1.3682  +0.99949843  +0.02937068  +0.01184140  -0.03041506  +0.99445581  +0.10066061  -0.00881928  -0.10097028  +0.99485034  -1.96115255  -2.52635789  +7.53248167 
      39    1.3757  +0.99909413  +0.04152158  +0.00932137  -0.04221766  +0.99462992  +0.09449357  -0.00534779  -0.09480150  +0.99548185  -2.78723407  -1.50958562  +7.00451851 
      40    1.4701  +0.99937701  +0.02713696  +0.02256597  -0.02904775  +0.99559236  +0.08917425  -0.02004659  -0.08977418  +0.99576038  -2.26928449  -1.67373157  +7.43268871 
      41    1.5345  +0.99911731  +0.03040815  +0.02898233  -0.03328298  +0.99396688  +0.10450854  -0.02562956  -0.10538092  +0.99410158  -2.76659441  -1.98952210  +8.77712250 
      42    1.5664  +0.99909550  +0.03709592  +0.02078724  -0.03862340  +0.99615246  +0.07866721  -0.01778903  -0.07939892  +0.99668419  -2.68688488  -0.40627149  +6.88672590 
      43    1.4979  +0.99875629  +0.04526480  +0.02090255  -0.04677766  +0.99580139  +0.07868589  -0.01725309  -0.07956581  +0.99668032  -2.89061308  +0.09414206  +6.82424116 
      44    1.5732  +0.99864334  +0.04834571  +0.01934293  -0.05006809  +0.99356222  +0.10162321  -0.01430536  -0.10245381  +0.99463487  -2.75506878  -1.27124190  +7.96387482 
      45    1.6146  +0.99924302  +0.03667697  +0.01296789  -0.03758438  +0.99620414  +0.07851605  -0.01003894  -0.07894401  +0.99682850  -2.16627526  -0.93947530  +6.48757982 
      46    1.6422  +0.99927908  +0.03339527  +0.01805671  -0.03458558  +0.99693227  +0.07021356  -0.01565651  -0.07078744  +0.99736851  -1.85282660  -0.89980024  +6.09771395 
      47    1.5994  +0.99838632  +0.05473051  +0.01514323  -0.05579454  +0.99505293  +0.08219843  -0.01056955  -0.08291070  +0.99650091  -2.79730225  -0.48238486  +6.43290472 
      48    1.4953  +0.99838513  +0.04722745  +0.03157066  -0.04946163  +0.99601626  +0.07419677  -0.02794077  -0.07563849  +0.99674374  -3.67344379  -0.32167500  +7.10120773 
      49    1.5888  +0.99863040  +0.03825500  +0.03569154  -0.04070379  +0.99667293  +0.07061395  -0.03287145  -0.07197002  +0.99686497  -3.60798907  -0.67831033  +7.49474049 
      50    1.6179  +0.99849319  +0.04463846  +0.03191725  -0.04606973  +0.99789643  +0.04561015  -0.02981414  -0.04701185  +0.99844933  -3.72428465  +0.86479914  +5.87325764 
      51    1.6558  +0.99834269  +0.05017168  +0.02818890  -0.05126534  +0.99790299  +0.03951611  -0.02614720  -0.04089573  +0.99882126  -3.61448646  +1.60652292  +5.16137838 
      52    1.7600  +0.99789983  +0.05167190  +0.03906378  -0.05303800  +0.99798656  +0.03478282  -0.03718783  -0.03678164  +0.99863118  -4.10358858  +1.99371088  +5.59567356 
      53    1.8987  +0.99768883  +0.06471779  +0.02070201  -0.06557909  +0.99687439  +0.04405487  -0.01778617  -0.04531068  +0.99881458  -3.98453212  +2.16413236  +4.94528818 
      54    1.7981  +0.99775600  +0.06238723  +0.02430643  -0.06317538  +0.99745232  +0.03313225  -0.02217748  -0.03459347  +0.99915534  -4.06861019  +2.59369636  +4.38167048 
      55    1.8197  +0.99741697  +0.06555695  +0.02935351  -0.06619658  +0.99757761  +0.02137567  -0.02788108  -0.02326356  +0.99934053  -4.75810814  +3.25609374  +3.89277959 
      56    1.7085  +0.99722832  +0.06199569  +0.04113665  -0.06238127  +0.99801910  +0.00815554  -0.04054955  -0.01069909  +0.99912024  -5.13532734  +3.94887090  +4.09494019 
      57    1.6928  +0.99860233  +0.04095519  +0.03340695  -0.04130090  +0.99909943  +0.00972461  -0.03297860  -0.01109075  +0.99939454  -3.63915706  +2.44452739  +3.48568559 
      58    1.5044  +0.99866843  +0.02971321  +0.04217269  -0.03038326  +0.99942064  +0.01533707  -0.04169255  -0.01659799  +0.99899262  -3.25743389  +1.91083694  +4.21671009 
      59    1.4820  +0.99892217  +0.02131514  +0.04123297  -0.02289330  +0.99900830  +0.03818841  -0.04037808  -0.03909120  +0.99841952  -2.95204282  +0.58900416  +5.47506285 
      60    1.6289  +0.99920112  +0.02646664  +0.02994387  -0.02760164  +0.99889082  +0.03814828  -0.02890100  -0.03894430  +0.99882334  -2.52005124  +0.90341997  +4.98606539 
      61    1.6955  +0.99917847  +0.02774090  +0.02954298  -0.02877473  +0.99896723  +0.03516397  -0.02853699  -0.03598517  +0.99894482  -2.37480307  +1.01234853  +4.77907133 
      62    1.6871  +0.99888486  +0.01939835  +0.04304338  -0.02133825  +0.99875563  +0.04507656  -0.04211540  -0.04594476  +0.99805582  -2.80737138  +0.03673574  +6.24422646 
      63    1.6298  +0.99928719  +0.01160004  +0.03592441  -0.01338868  +0.99866170  +0.04995550  -0.03529685  -0.05040088  +0.99810517  -2.24675632  -0.74946189  +6.25121355 
      64    1.5169  +0.99896753  +0.01865230  +0.04142496  -0.02112732  +0.99796659  +0.06013603  -0.04021905  -0.06094914  +0.99733025  -2.67062569  -0.91407418  +6.85482311 
      65    1.4440  +0.99857104  +0.02697865  +0.04613021  -0.02910680  +0.99851263  +0.04610184  -0.04481783  -0.04737866  +0.99787104  -3.43809986  +0.05766027  +6.39119101 
      66    1.5409  +0.99759716  +0.02943074  +0.06271939  -0.03295792  +0.99788857  +0.05596559  -0.06093986  -0.05789822  +0.99646080  -4.56708002  -0.44181159  +7.95236731 
      67    1.5860  +0.99730122  +0.02300225  +0.06972200  -0.02626899  +0.99858189  +0.04630472  -0.06855801  -0.04801128  +0.99649119  -4.45762777  -0.27348810  +7.80804873 
      68    1.4848  +0.99701154  +0.04074895  +0.06563172  -0.04335400  +0.99830729  +0.03876868  -0.06394085  -0.04149822  +0.99709052  -5.43760681  +1.14830482  +7.23602962 
      69    1.5925  +0.99692142  +0.03545114  +0.06993470  -0.03820918  +0.99852777  +0.03850162  -0.06846680  -0.04105524  +0.99680829  -5.40088749  +0.95328182  +7.65142345 
      70    1.5646  +0.99811023  +0.02967187  +0.05381023  -0.03104210  +0.99921012  +0.02480936  -0.05303159  -0.02643286  +0.99824291  -4.32577801  +1.30069709  +5.79958344 
      71    1.5738  +0.99772793  +0.03112378  +0.05975237  -0.03336263  +0.99876398  +0.03684410  -0.05853178  -0.03875388  +0.99753302  -4.59364176  +0.76474571  +6.77630186 
      72    1.5595  +0.99700814  +0.02337606  +0.07367738  -0.02606884  +0.99901885  +0.03580091  -0.07276821  -0.03761448  +0.99663931  -4.96873140  +0.45719573  +7.61125135 
      73    1.4934  +0.99764216  +0.02300648  +0.06465895  -0.02641326  +0.99828011  +0.05233726  -0.06334364  -0.05392171  +0.99653399  -4.45985651  -0.26113135  +7.88795614 
      74    1.5486  +0.99729294  +0.03585434  +0.06419703  -0.03952212  +0.99760270  +0.05680551  -0.06200641  -0.05918894  +0.99631917  -5.08111143  +0.09592643  +7.98417330 
      75    1.5433  +0.99642980  +0.04448856  +0.07175273  -0.04840309  +0.99737942  +0.05377229  -0.06917245  -0.05705336  +0.99597192  -6.44168615  +0.93938053  +7.95013714 
      76    1.6405  +0.99708521  +0.04242048  +0.06341558  -0.04694870  +0.99632001  +0.07170919  -0.06014027  -0.07447746  +0.99540758  -5.95228672  -0.37394825  +8.35475159 
      77    1.7074  +0.99559551  +0.05336402  +0.07708347  -0.05967006  +0.99484730  +0.08196571  -0.07231226  -0.08620426  +0.99364972  -7.19151640  -0.20476846  +9.83451271 
      78    1.6650  +0.99651331  +0.04595353  +0.06963876  -0.05154314  +0.99540335  +0.08071829  -0.06560937  -0.08402625  +0.99430126  -6.35973167  -0.72124439  +9.35006428 
      79    1.6325  +0.99553585  +0.05154796  +0.07906438  -0.05872976  +0.99408305  +0.09137657  -0.07388628  -0.09561209  +0.99267274  -7.16720772  -1.00288987 +10.59193039 
      80    1.6159  +0.99587637  +0.04162377  +0.08060814  -0.04820821  +0.99550349  +0.08154030  -0.07685167  -0.08509003  +0.99340498  -6.91064215  -1.05247772 +10.10501575 
      81    1.6293  +0.99567139  +0.03500248  +0.08610033  -0.04282181  +0.99495590  +0.09071422  -0.08249081  -0.09400853  +0.99214798  -6.87375879  -1.81291080 +11.24359512 
      82    1.6926  +0.99645066  +0.03059482  +0.07842217  -0.03555958  +0.99739784  +0.06271381  -0.07629939  -0.06527988  +0.99494570  -5.88251972  -0.77405328  +9.40783310 
      83    1.7503  +0.99515659  +0.03776747  +0.09075797  -0.04467591  +0.99615699  +0.07533441  -0.08756400  -0.07902423  +0.99301952  -6.92109823  -0.77617413 +10.96101093 
      84    1.7844  +0.99277729  +0.04516319  +0.11114642  -0.05157847  +0.99712354  +0.05553624  -0.10831852  -0.06086788  +0.99225110  -8.55116272  +0.79560965 +11.07772636 
      85    1.8506  +0.99312782  +0.04729455  +0.10705297  -0.05399764  +0.99670011  +0.06060626  -0.10383336  -0.06597037  +0.99240440  -8.48634529  +0.47864088 +11.20676708 
      86    1.8982  +0.99328279  +0.04310476  +0.10738400  -0.04713605  +0.99826497  +0.03528885  -0.10567657  -0.04011347  +0.99359113  -8.14024734  +1.37132454  +9.81753922 
      87    1.8693  +0.99277043  +0.05398446  +0.10720305  -0.05826489  +0.99760771  +0.03720370  -0.10493816  -0.04318091  +0.99354082  -8.66425323  +1.49893069 +10.13417816 
      88    1.9187  +0.99375117  +0.03743967  +0.10515149  -0.04287067  +0.99783510  +0.04987244  -0.10305663  -0.05406871  +0.99320489  -7.69830036  -0.14341596 +10.56475925 
      89    1.7530  +0.99388182  +0.04499387  +0.10086855  -0.05095042  +0.99705750  +0.05727475  -0.09799474  -0.06206363  +0.99324977  -7.71473503  -0.27126276 +10.68121147 
      90    1.7564  +0.99180114  +0.05668461  +0.11453082  -0.06217020  +0.99705493  +0.04490329  -0.11164819  -0.05165553  +0.99240434  -8.90634537  +1.01479602 +11.00389194 
      91    1.8473  +0.99278337  +0.03041098  +0.11600140  -0.03579798  +0.99836147  +0.04464163  -0.11445373  -0.04847208  +0.99224532  -7.65565157  -0.58495563 +11.07269669 
      92    1.7554  +0.99347305  +0.04021560  +0.10674258  -0.04358221  +0.99861729  +0.02939550  -0.10541283  -0.03385571  +0.99385208  -7.60377789  +0.90160954  +9.61640930 
      93    1.8519  +0.99432302  +0.05349327  +0.09197951  -0.05708526  +0.99768811  +0.03687333  -0.08979439  -0.04191467  +0.99507797  -7.46452379  +1.58708012  +9.05799580 
      94    1.8720  +0.99506176  +0.02427054  +0.09624495  -0.02594456  +0.99953246  +0.01618011  -0.09580725  -0.01859724  +0.99522614  -6.28505278  +0.74125165  +7.92888069 
      95    1.9529  +0.99534702  +0.03749359  +0.08876127  -0.03998336  +0.99885046  +0.02643981  -0.08766791  -0.02986576  +0.99570197  -6.37617683  +1.38077211  +8.36090183 
      96    1.8688  +0.99387664  +0.04030561  +0.10288183  -0.04175390  +0.99905634  +0.01196182  -0.10230262  -0.01618429  +0.99462163  -7.09106922  +2.53114057  +8.56166458 
      97    1.9719  +0.99395907  +0.02475750  +0.10692281  -0.02442292  +0.99969184  -0.00443761  -0.10699972  +0.00179944  +0.99425745  -6.80472231  +2.17218161  +7.74781275 
      98    2.0555  +0.99282837  +0.03168502  +0.11527295  -0.03266223  +0.99944466  +0.00659797  -0.11499988  -0.01031572  +0.99331194  -7.25932789  +2.36949658  +9.17937279 
      99    2.0241  +0.99320012  +0.04324637  +0.10808907  -0.04539476  +0.99881595  +0.01749403  -0.10720454  -0.02228175  +0.99398726  -7.72954178  +2.42680907  +9.12542248 
     100    1.9196  +0.99250442  +0.03065007  +0.11830302  -0.03259213  +0.99936330  +0.01451589  -0.11778279  -0.01826283  +0.99287146  -7.73135519  +1.96554744  +9.80183220 
     101    1.8734  +0.99324608  +0.01580721  +0.11494519  -0.01744723  +0.99975967  +0.01327572  -0.11470771  -0.01519153  +0.99328309  -6.54453564  +1.27416921  +9.61216640 
     102    1.7937  +0.99336547  +0.02401864  +0.11246414  -0.02778583  +0.99909997  +0.03204990  -0.11159312  -0.03496217  +0.99313879  -7.03845549  +0.97768337 +10.75834656 
     103    1.8160  +0.99350989  +0.01975857  +0.11201631  -0.02553550  +0.99840391  +0.05037427  -0.11084220  -0.05290773  +0.99242872  -6.72621965  -0.21265447 +12.03868580 
     104    1.7808  +0.99461365  +0.01976093  +0.10175075  -0.02503211  +0.99839550  +0.05079134  -0.10058381  -0.05306480  +0.99351245  -6.09504414  -0.06717350 +11.08171844 
     105    1.7446  +0.99362832  +0.03420873  +0.10738964  -0.04245848  +0.99624157  +0.07549882  -0.10440331  -0.07957736  +0.99134624  -7.21481609  -0.28329512 +12.97570419 
     106    1.6511  +0.99330044  +0.05150471  +0.10344788  -0.05780588  +0.99659085  +0.05886520  -0.10006338  -0.06445073  +0.99289143  -8.07118797  +1.73422730 +11.79421139 
     107    1.7825  +0.99243665  +0.03500553  +0.11766125  -0.03731522  +0.99915057  +0.01748404  -0.11694927  -0.02174236  +0.99289984  -7.78874254  +3.09318256 +10.75505733 
     108    1.7535  +0.99304378  +0.03919394  +0.11103095  -0.04234661  +0.99875993  +0.02617924  -0.10986720  -0.03069892  +0.99347210  -7.81955671  +2.58753562 +11.04510593 
     109    1.5972  +0.99406803  +0.03945104  +0.10135289  -0.03913883  +0.99922091  -0.00506778  -0.10147385  +0.00107089  +0.99483764  -7.47057438  +4.33821154  +8.69065857 
     110    1.5936  +0.99473536  +0.04731817  +0.09089845  -0.04438302  +0.99843431  -0.03404597  -0.09236713  +0.02983238  +0.99527800  -6.97885180  +6.04713535  +6.32812500 
     111    1.6299  +0.99711102  +0.01315254  +0.07481093  -0.01176308  +0.99975061  -0.01898341  -0.07504196  +0.01804856  +0.99701703  -4.16842508  +3.60629869  +6.22669554 
     112    1.6485  +0.99481815  +0.01996691  +0.09969025  -0.01773644  +0.99957323  -0.02321050  -0.10011116  +0.02132207  +0.99474776  -5.73967266  +4.03707600  +7.83412886 
     113    1.5800  +0.99368966  +0.03559456  +0.10636673  -0.03395274  +0.99927533  -0.01720725  -0.10690214  +0.01348722  +0.99417806  -6.86993313  +4.39029598  +8.48306465 
     114    1.5591  +0.99441725  +0.04542338  +0.09524206  -0.04648536  +0.99887878  +0.00896029  -0.09472827  -0.01333763  +0.99541384  -6.64038610  +3.54891276  +9.43618202 
     115    1.6084  +0.99555463  +0.03010192  +0.08924574  -0.03071997  +0.99951255  +0.00555942  -0.08903489  -0.00827633  +0.99599415  -5.42288256  +2.83640909  +8.86427498 
     116    1.6270  +0.99336660  +0.02796346  +0.11153854  -0.03247855  +0.99871629  +0.03887038  -0.11030841  -0.04223514  +0.99299961  -6.52001429  +1.36561978 +12.37280369 
     117    1.6546  +0.99237674  +0.02468600  +0.12074362  -0.03362081  +0.99679941  +0.07252989  -0.11856670  -0.07603647  +0.99003053  -6.45120621  -0.09131087 +14.88772678 
     118    1.5937  +0.99433595  +0.02745792  +0.10267485  -0.03883545  +0.99311602  +0.11050988  -0.09893367  -0.11387137  +0.98855728  -5.92857695  -1.80445266 +15.89568996 
     119    1.5571  +0.99229908  +0.04655241  +0.11478407  -0.05830695  +0.99314862  +0.10127251  -0.10928316  -0.10718533  +0.98821479  -7.68711710  -0.21272919 +16.02169228 
     120    1.6307  +0.99174482  +0.03753060  +0.12261181  -0.05170646  +0.99206954  +0.11456191  -0.11733986  -0.11995600  +0.98582041  -7.70899153  -1.31541443 +17.26766205 
     121    1.5846  +0.99185890  +0.05929323  +0.11269507  -0.06890277  +0.99413294  +0.08337965  -0.10709003  -0.09046585  +0.99012506  -8.44181156  +1.21965086 +14.60164642 
     122    1.6991  +0.99418598  +0.04270256  +0.09884708  -0.05061551  +0.99559039  +0.07898029  -0.09503854  -0.08352429  +0.99196339  -6.84736395  +0.28193733 +13.70857430 
     123    1.7997  +0.99518704  +0.04251680  +0.08828940  -0.04918057  +0.99599057  +0.07472622  -0.08475830  -0.07870869  +0.99328798  -6.37222385  +0.48690981 +12.99996662 
     124    1.7690  +0.99637407  +0.04480996  +0.07232414  -0.05036643  +0.99576378  +0.07692687  -0.06857067  -0.08029065  +0.99441010  -5.95267248  +0.80371463 +12.30067825 
     125    1.7331  +0.99739313  +0.03794045  +0.06137938  -0.04352387  +0.99477524  +0.09234688  -0.05755500  -0.09477761  +0.99383330  -4.91685343  -0.33154786 +12.69891644 
     126    1.6232  +0.99791980  +0.02537591  +0.05926378  -0.03038162  +0.99590468  +0.08515203  -0.05686026  -0.08677542  +0.99460393  -3.85910845  -0.62382042 +11.95588684 
     127    1.6870  +0.99662864  +0.02261871  +0.07886530  -0.03008492  +0.99504101  +0.09480664  -0.07632980  -0.09685967  +0.99236685  -4.58607292  -1.07474482 +13.77908516 
     128    1.6114  +0.99706531  +0.01974040  +0.07396694  -0.02266205  +0.99898726  +0.03887069  -0.07312471  -0.04043286  +0.99650288  -4.02476215  +1.24224436 +10.16451645 
     129    1.5910  +0.99750984  +0.01993125  +0.06765300  -0.02467248  +0.99724281  +0.06998572  -0.06607157  -0.07148061  +0.99525124  -4.00607252  -0.19104543 +11.58298874 
     130    1.4989  +0.99792743  +0.01245131  +0.06313291  -0.01894112  +0.99447364  +0.10326410  -0.06149824  -0.10424589  +0.99264836  -3.18478584  -2.32431054 +13.42449856 
     131    1.4980  +0.99863410  -0.00319759  +0.05215078  -0.00231345  +0.99444062  +0.10527362  -0.05219747  -0.10525048  +0.99307489  -1.93593764  -3.00674105 +13.01936245 
     132    1.5777  +0.99943197  +0.01025399  +0.03210310  -0.01275748  +0.99681073  +0.07877593  -0.03119294  -0.07914073  +0.99637532  -1.85022509  -1.03586316 +10.28337288 
     133    1.5817  +0.99778724  +0.02880791  +0.05992289  -0.03330651  +0.99659073  +0.07548217  -0.05754411  -0.07731097  +0.99534500  -4.62267685  +0.27452436 +11.95642567 
     134    1.5813  +0.99501586  +0.01965388  +0.09776092  -0.02648837  +0.99725723  +0.06911120  -0.09613448  -0.07135627  +0.99280733  -6.12702847  +0.03119031 +13.96654224 
     135    1.5816  +0.99510795  +0.01170116  +0.09809806  -0.02055321  +0.99575508  +0.08971814  -0.09663184  -0.09129547  +0.99112433  -5.61367464  -1.41059399 +15.13316441 
     136    1.6301  +0.99507737  +0.01894542  +0.09727312  -0.02707767  +0.99618369  +0.08297530  -0.09532990  -0.08520077  +0.99179286  -6.42574978  -0.57576168 +14.70241833 
     137    1.6319  +0.99791569  +0.00895826  +0.06390599  -0.01551090  +0.99458224  +0.10278919  -0.06263895  -0.10356618  +0.99264818  -3.94330096  -2.52468634 +13.73594952 
     138    1.6541  +0.99770361  +0.03567916  +0.05757167  -0.04051098  +0.99555123  +0.08506832  -0.05428038  -0.08720525  +0.99471045  -5.27324486  -0.07281771 +12.33377552 
     139    1.6188  +0.99575800  +0.03910019  +0.08329000  -0.04577690  +0.99575740  +0.07982240  -0.07981557  -0.08329655  +0.99332327  -7.00856972  +0.39617437 +13.71774864 
     140    1.6039  +0.99646562  +0.03422555  +0.07671298  -0.03991842  +0.99646276  +0.07394895  -0.07391069  -0.07674985  +0.99430716  -6.60909748  +0.27562356 +13.07251740 
     141    1.6875  +0.99804556  +0.02505971  +0.05724602  -0.03063902  +0.99463922  +0.09876259  -0.05446418  -0.10032353  +0.99346304  -4.86870050  -1.51792896 +13.22873402 
     142    1.5732  +0.99876219  +0.02313039  +0.04403435  -0.02570017  +0.99794382  +0.05871630  -0.04258567  -0.05977531  +0.99730307  -3.97489071  +0.41739213  +9.77502441 
     143    1.6855  +0.99568015  +0.02049706  +0.09055889  -0.02755000  +0.99662465  +0.07733216  -0.08866815  -0.07949299  +0.99288410  -6.10223484  -0.51303738 +13.70526314 
     144    1.6668  +0.99722469  +0.01616419  +0.07267483  -0.02058533  +0.99795574  +0.06050311  -0.07154828  -0.06183123  +0.99551880  -4.91184330  -0.08928131 +11.94656849 
     145    1.6662  +0.99665779  +0.02154393  +0.07879827  -0.02610451  +0.99801499  +0.05731208  -0.07740713  -0.05917752  +0.99524176  -5.57424688  +0.30296785 +12.26793289 
     146    1.7013  +0.99845338  +0.00956916  +0.05476571  -0.01237235  +0.99861807  +0.05107733  -0.05420126  -0.05167591  +0.99719197  -3.76821733  -0.18175431 +10.69188118 
     147    1.4954  +0.99933481  +0.00232843  +0.03639455  -0.00355920  +0.99942267  +0.03378931  -0.03629486  -0.03389637  +0.99876612  -2.36224174  -0.03105690  +8.33817959 
     148    1.5523  +0.99688464  -0.02279029  +0.07550912  +0.01777179  +0.99762946  +0.06647999  -0.07684522  -0.06493095  +0.99492651  -2.86039352  -3.12856674 +12.64307213 
     149    1.6283  +0.99924797  +0.00745614  +0.03805096  -0.00884691  +0.99929398  +0.03651363  -0.03775184  -0.03682281  +0.99860847  -2.26576471  -0.04080321  +8.72295666 
     150    1.6721  +0.99789929  +0.01301906  +0.06346295  -0.01685260  +0.99804103  +0.06025003  -0.06255423  -0.06119297  +0.99616385  -3.88736224  -0.62011182 +11.59503555 
