      28    1.3186  +0.99991131  +0.00098633  +0.01328056  -0.00086123  +0.99995524  -0.00942170  -0.01328925  +0.00940942  +0.99986744  -0.05397363  +1.03207636  +0.08890857 
      29    1.4442  +0.99988186  -0.01243618  +0.00903213  +0.01250252  +0.99989504  -0.00732550  -0.00894008  +0.00743756  +0.99993235  +0.86959851  +0.39335075  -0.24046373 
      30    1.5407  +0.99988896  -0.01199358  +0.00884580  +0.01215788  +0.99975008  -0.01876011  -0.00861859  +0.01886557  +0.99978489  +1.05086720  +0.98448801  -1.05230045 
      31    1.5098  +0.99991983  -0.00969987  +0.00813895  +0.00987527  +0.99971372  -0.02179490  -0.00792521  +0.02187353  +0.99972934  +0.70331663  +1.51223826  -1.16091061 
      32    1.4878  +0.99986225  -0.00607674  +0.01544654  +0.00654834  +0.99950820  -0.03066639  -0.01525259  +0.03076332  +0.99941033  +0.17851244  +2.44594073  -0.70760906 
      33    1.4843  +0.99970126  -0.01958571  +0.01461945  +0.02006575  +0.99923909  -0.03344506  -0.01395329  +0.03372841  +0.99933362  +0.70980680  +1.41729426  -0.84469742 
      34    1.5111  +0.99977517  -0.01586436  +0.01406739  +0.01634177  +0.99927115  -0.03449861  -0.01350984  +0.03472074  +0.99930573  +0.71634668  +1.89247370  -0.63643825 
      35    1.3700  +0.99965680  +0.00292779  +0.02603217  -0.00167101  +0.99883777  -0.04816948  -0.02614294  +0.04810945  +0.99849987  -0.98895323  +3.92319012  -0.03896192 
      36    1.3482  +0.99976426  +0.00423601  +0.02129522  -0.00310172  +0.99858874  -0.05301848  -0.02148975  +0.05293993  +0.99836642  -0.90948927  +4.10712862  -0.95119804 
      37    1.2650  +0.99993634  -0.00942200  +0.00620753  +0.00969233  +0.99893719  -0.04506150  -0.00577636  +0.04511879  +0.99896491  +0.70828336  +2.37813878  -1.78985906 
      38    1.5330  +0.99980289  +0.00904989  +0.01767250  -0.00817625  +0.99877036  -0.04889654  -0.01809327  +0.04874241  +0.99864751  -0.62708050  +4.18747616  -0.76019478 
      39    1.4725  +0.99965686  +0.01193788  +0.02331675  -0.01072762  +0.99862272  -0.05135786  -0.02389774  +0.05109010  +0.99840808  -0.89790398  +4.21986914  -0.16450657 
      40    1.3880  +0.99970323  +0.00907569  +0.02260716  -0.00770453  +0.99816763  -0.06001727  -0.02311044  +0.05982528  +0.99794132  -0.76915705  +4.90087271  -0.46100962 
      41    1.3026  +0.99984264  +0.00228534  +0.01759204  -0.00114386  +0.99790895  -0.06462487  -0.01770294  +0.06459457  +0.99775457  +0.16836505  +4.77230978  -1.40984309 
      42    1.2809  +0.99990857  -0.00940299  +0.00971863  +0.00993188  +0.99838769  -0.05588682  -0.00917746  +0.05597823  +0.99838978  +1.46315682  +3.31744289  -1.88210869 
      43    1.3734  +0.99989450  -0.00431065  +0.01387205  +0.00503412  +0.99860573  -0.05254781  -0.01362619  +0.05261210  +0.99852204  +1.08466935  +3.75389171  -1.62426531 
      44    1.3086  +0.99997741  -0.00368603  -0.00561858  +0.00349763  +0.99944323  -0.03318086  +0.00573776  +0.03316046  +0.99943358  +2.28998542  +2.67052174  -2.27440262 
      45    1.3444  +0.99991190  -0.00396913  -0.01266616  +0.00372917  +0.99981415  -0.01891285  +0.01273887  +0.01886395  +0.99974090  +2.83543396  +1.39692891  -2.53786492 
      46    1.2675  +0.99975318  +0.00671277  -0.02117969  -0.00731598  +0.99956608  -0.02853306  +0.02097897  +0.02868096  +0.99936843  +2.53024983  +2.55678964  -3.07284284 
      47    1.2226  +0.99948055  +0.01079098  -0.03036801  -0.01132339  +0.99978423  -0.01741506  +0.03017353  +0.01774988  +0.99938709  +2.75947905  +2.07349944  -3.15550470 
      48    1.5471  +0.99984348  +0.01401544  -0.01079798  -0.01439297  +0.99925828  -0.03571716  +0.01028938  +0.03586698  +0.99930358  +1.45206881  +3.56702137  -2.59820271 
      49    1.4306  +0.99998742  +0.00497740  +0.00063443  -0.00495877  +0.99963415  -0.02658824  -0.00076654  +0.02658476  +0.99964625  +1.13001454  +2.22254181  -1.56886697 
      50    1.4535  +0.99997157  +0.00241631  +0.00714262  -0.00215284  +0.99932516  -0.03666851  -0.00722640  +0.03665209  +0.99930197  +0.95282298  +2.85678339  -1.66164219 
      51    1.2277  +0.99961948  +0.02313253  +0.01502759  -0.02254942  +0.99902797  -0.03787699  -0.01588917  +0.03752371  +0.99916941  -0.27448997  +4.46814489  -1.04850960 
      52    1.2043  +0.99873483  +0.04379438  +0.02471319  -0.04292445  +0.99847561  -0.03469742  -0.02619508  +0.03359272  +0.99909228  -1.80328536  +5.79442835  +0.16976705 
      53    1.4287  +0.99889857  +0.04266310  +0.01953188  -0.04184245  +0.99829674  -0.04065515  -0.02123309  +0.03979311  +0.99898231  -1.31968594  +6.28586483  -0.40727624 
      54    1.4698  +0.99901408  +0.04418564  -0.00430531  -0.04429046  +0.99861425  -0.02842482  +0.00304337  +0.02858748  +0.99958664  -0.07529137  +5.59097862  -1.60639298 
      55    1.4245  +0.99897921  +0.04348853  +0.01221786  -0.04299075  +0.99833673  -0.03841384  -0.01386810  +0.03784937  +0.99918723  -0.93539375  +6.64726782  -0.55996019 
      56    1.3055  +0.99873340  +0.04940778  +0.00951243  -0.04908797  +0.99830264  -0.03134058  -0.01104475  +0.03083394  +0.99946350  -0.91413540  +6.54908991  -0.35665205 
      57    1.3807  +0.99887395  +0.04741058  -0.00174807  -0.04744085  +0.99782091  -0.04585588  -0.00042979  +0.04588718  +0.99894655  -0.11118151  +7.10808849  -1.90922832 
      58    1.3931  +0.99891490  +0.04461933  -0.01334734  -0.04524227  +0.99768740  -0.05072493  +0.01105316  +0.05127375  +0.99862349  +0.66528791  +6.98370647  -3.38787770 
      59    1.5602  +0.99920511  +0.03877808  -0.00924055  -0.03919956  +0.99793357  -0.05091146  +0.00724720  +0.05123321  +0.99866045  +0.71136177  +6.49015665  -3.24270368 
      60    1.5136  +0.99917775  +0.04030146  -0.00443014  -0.04050235  +0.99713403  -0.06390030  +0.00184217  +0.06402719  +0.99794644  -0.10590379  +7.28598595  -2.70839810 
      61    1.6309  +0.99962997  +0.02720144  -0.00008184  -0.02717487  +0.99851155  -0.04728879  -0.00120460  +0.04727352  +0.99888128  +0.15726519  +5.01938581  -1.07977152 
      62    1.3284  +0.99981260  +0.01935057  -0.00060315  -0.01935289  +0.99811983  -0.05815778  -0.00052337  +0.05815855  +0.99830723  +0.68679368  +4.94609594  -1.55837452 
      63    1.4815  +0.99971920  +0.01576107  +0.01769461  -0.01440047  +0.99711329  -0.07455041  -0.01881852  +0.07427467  +0.99706024  -0.20806769  +5.68549204  -1.12121177 
      64    1.4527  +0.99910295  +0.04080616  +0.01132159  -0.03990554  +0.99669272  -0.07079003  -0.01417282  +0.07027473  +0.99742699  -1.03219688  +7.41966915  -1.08497739 
      65    1.5267  +0.99873066  +0.04161002  +0.02838383  -0.03916303  +0.99587017  -0.08190787  -0.03167480  +0.08069230  +0.99623567  -2.28290462  +8.16871548  +0.05875564 
      66    1.4673  +0.99961156  +0.01970830  +0.01970625  -0.01816368  +0.99696481  -0.07570465  -0.02113845  +0.07531730  +0.99693555  -0.80543411  +6.46329212  -0.63233382 
      67    1.4512  +0.99904287  +0.03445419  +0.02694973  -0.03226057  +0.99643272  -0.07798170  -0.02954039  +0.07703765  +0.99659050  -1.79371989  +7.42893457  -0.36766002 
      68    1.2879  +0.99903816  +0.01976753  +0.03914015  -0.01671143  +0.99689686  -0.07692444  -0.04053930  +0.07619637  +0.99626839  -2.09021783  +6.24574566  +1.02991188 
      69    1.3042  +0.99905682  +0.01903835  +0.03902591  -0.01641886  +0.99765950  -0.06637685  -0.04019828  +0.06567348  +0.99703115  -1.96050799  +5.60486794  +1.40361273 
      70    1.4482  +0.99820483  +0.02375782  +0.05497908  -0.01939884  +0.99672514  -0.07850269  -0.05666409  +0.07729523  +0.99539673  -3.03622079  +6.64151144  +1.95657980 
      71    1.4082  +0.99893290  +0.02811807  +0.03663973  -0.02554985  +0.99730533  -0.06877003  -0.03847468  +0.06776050  +0.99695951  -2.36361766  +6.39269543  +0.96589971 
      72    1.4024  +0.99934584  +0.00299458  +0.03604010  -0.00073871  +0.99804813  -0.06244470  -0.03615675  +0.06237723  +0.99739748  -1.06743920  +4.33616352  +0.78269613 
      73    1.2804  +0.99932104  -0.02241750  +0.02923940  +0.02401193  +0.99817711  -0.05537034  -0.02794483  +0.05603484  +0.99803764  +0.02440935  +2.42944789  +0.79127437 
      74    1.3136  +0.99969727  -0.02262432  +0.00966932  +0.02300294  +0.99889326  -0.04102623  -0.00873043  +0.04123624  +0.99911129  +1.28237772  +1.46568799  +0.31314811 
      75    1.4082  +0.99956340  -0.01774290  +0.02362713  +0.01924701  +0.99769741  -0.06503367  -0.02241884  +0.06546003  +0.99760330  +0.10725066  +3.07354069  +0.35621402 
      76    1.4537  +0.99964631  -0.02101426  +0.01630074  +0.02189243  +0.99820697  -0.05570945  -0.01510082  +0.05604661  +0.99831396  +0.51282316  +1.88137507  +0.09983352 
      77    1.3640  +0.99925971  -0.03493850  +0.01610523  +0.03559627  +0.99846017  -0.04254648  -0.01459393  +0.04308827  +0.99896467  +1.14545965  +0.03007915  +0.79004025 
      78    1.3430  +0.99900955  -0.03790127  +0.02331167  +0.03907621  +0.99787176  -0.05220141  -0.02128356  +0.05306064  +0.99836445  +0.90037739  +0.48787418  +0.93766516 
      79    1.3297  +0.99879658  -0.03139235  +0.03768208  +0.03320165  +0.99827653  -0.04839025  -0.03609805  +0.04958312  +0.99811745  -0.03618930  +0.70471770  +2.12652707 
      80    1.2645  +0.99889380  -0.03680960  +0.02926086  +0.03834673  +0.99781334  -0.05383330  -0.02721530  +0.05489581  +0.99812114  +0.44030577  +0.35672128  +1.39747286 
      81    1.2108  +0.99923724  -0.02901994  +0.02612930  +0.03009327  +0.99867827  -0.04166704  -0.02488559  +0.04242158  +0.99878985  +0.23859447  +0.07320359  +1.85193038 
      82    1.3221  +0.99863660  -0.04011568  +0.03340089  +0.04152592  +0.99822640  -0.04265690  -0.03163044  +0.04398575  +0.99853128  +0.42321107  -0.57106680  +2.20604801 
      83    1.2504  +0.99769056  -0.06108178  +0.02970719  +0.06248683  +0.99684596  -0.04892401  -0.02662513  +0.05066733  +0.99836063  +1.74838853  -1.43196976  +1.12034345 
      84    1.2764  +0.99831009  -0.04608042  +0.03540568  +0.04742827  +0.99814314  -0.03822165  -0.03357866  +0.03983629  +0.99864185  +0.31550917  -1.48293698  +1.93883812 
      85    1.4649  +0.99832690  -0.04467640  +0.03670744  +0.04718370  +0.99639201  -0.07054546  -0.03342329  +0.07215942  +0.99683291  +0.50710267  +0.91179389  +1.02635860 
      86    1.4601  +0.99890298  -0.04277591  +0.01905477  +0.04397027  +0.99675429  -0.06743517  -0.01610832  +0.06819903  +0.99754167  +1.23946226  +1.03805065  +0.11975640 
      87    1.3941  +0.99882799  -0.04441781  +0.01922887  +0.04560768  +0.99673390  -0.06664404  -0.01620588  +0.06744292  +0.99759150  +1.23982394  +0.70551234  +0.15414177 
      88    1.3204  +0.99934065  -0.03430164  +0.01189963  +0.03490188  +0.99790031  -0.05456089  -0.01000312  +0.05494024  +0.99843955  +1.06236768  +0.60517013  +0.34266582 
      89    1.3850  +0.99923128  -0.03887165  +0.00508347  +0.03909979  +0.99758214  -0.05745520  -0.00283780  +0.05760979  +0.99833512  +1.62221634  +0.74660903  -0.26129451 
      90    1.2822  +0.99898505  -0.04504061  -0.00050861  +0.04498237  +0.99815404  -0.04080503  +0.00234556  +0.04074074  +0.99916703  +2.17442584  -0.68060869  -0.25271133 
      91    1.2891  +0.99684501  -0.07919483  +0.00530993  +0.07931544  +0.99643439  -0.02876696  -0.00301281  +0.02909736  +0.99957204  +3.62300086  -3.86467314  +0.27447739 
      92    1.3924  +0.99856579  -0.05304927  -0.00722388  +0.05287405  +0.99834538  -0.02260172  +0.00841093  +0.02218734  +0.99971843  +3.36337090  -2.56755424  -0.39467350 
      93    1.3805  +0.99780065  -0.06502094  +0.01288841  +0.06532031  +0.99756706  -0.02435566  -0.01127343  +0.02514398  +0.99962026  +2.95393395  -2.98643064  +0.65789282 
      94    1.4695  +0.99797922  -0.06001319  +0.02087770  +0.06066118  +0.99764764  -0.03192777  -0.01891250  +0.03312971  +0.99927211  +2.03551507  -2.26441073  +0.86643994 
      95    1.4016  +0.99807066  -0.06208245  +0.00088371  +0.06205257  +0.99690223  -0.04832642  +0.00211925  +0.04828801  +0.99883121  +3.40606165  -1.05904818  -1.01747108 
      96    1.4914  +0.99777651  -0.06611268  -0.00843505  +0.06565809  +0.99678224  -0.04598033  +0.01144779  +0.04532427  +0.99890673  +4.23455667  -1.57495844  -1.52556288 
      97    1.4039  +0.99660939  -0.08171134  -0.00964049  +0.08118006  +0.99561459  -0.04649077  +0.01339703  +0.04555053  +0.99887222  +5.42181110  -2.19968772  -1.96545672 
      98    1.3944  +0.99694002  -0.07642022  -0.01644907  +0.07543775  +0.99569917  -0.05378067  +0.02048825  +0.05237523  +0.99841726  +5.56857109  -1.50523186  -2.94093084 
      99    1.4467  +0.99665087  -0.07974877  -0.01808848  +0.07956704  +0.99677366  -0.01055466  +0.01887184  +0.00908007  +0.99978065  +5.74666262  -4.81862688  -0.85366064 
     100    1.3866  +0.99701965  -0.07536104  -0.01650788  +0.07482306  +0.99671215  -0.03108796  +0.01879643  +0.02976014  +0.99938035  +5.04692030  -3.63853097  -1.74956691 
     101    1.5006  +0.99659479  -0.07665030  -0.03038991  +0.07620905  +0.99697256  -0.01542310  +0.03148010  +0.01305460  +0.99941909  +6.14173889  -4.51580000  -1.43159664 
     102    1.5585  +0.99390250  -0.10098870  -0.04426172  +0.10049446  +0.99484926  -0.01325838  +0.04537269  +0.00872948  +0.99893200  +8.32668781  -6.09832001  -2.38524246 
     103    1.6016  +0.99572420  -0.09044971  -0.01876660  +0.09048929  +0.99589664  +0.00126882  +0.01857483  -0.00296157  +0.99982309  +6.33377600  -6.22651958  -0.10719245 
     104    1.6342  +0.99576122  -0.08258325  -0.04049273  +0.08157817  +0.99633092  -0.02587779  +0.04248123  +0.02246478  +0.99884468  +7.40570974  -3.92090344  -2.71843123 
     105    1.6689  +0.99652535  -0.07992819  -0.02342470  +0.07936193  +0.99655253  -0.02418222  +0.02527679  +0.02223917  +0.99943310  +5.90229654  -4.04517269  -1.37052751 
     106    1.7207  +0.99595755  -0.08231647  -0.03595280  +0.08166909  +0.99647605  -0.01912077  +0.03740006  +0.01610724  +0.99917054  +6.68906736  -4.16293049  -1.91850615 
     107    1.8985  +0.99535960  -0.08696567  -0.04118604  +0.08655018  +0.99617797  -0.01176935  +0.04205215  +0.00815007  +0.99908215  +7.44275904  -4.97382021  -1.88785565 
     108    1.5297  +0.99699646  -0.06272563  -0.04542660  +0.06173840  +0.99783146  -0.02282025  +0.04675950  +0.01994714  +0.99870700  +6.16013288  -3.12988925  -3.16013050 
     109    1.5830  +0.99429566  -0.09120519  -0.05529730  +0.09142856  +0.99581051  +0.00151769  +0.05492721  -0.00656479  +0.99846876  +8.39790726  -5.79230785  -2.35644269 
     110    1.6597  +0.99169248  -0.10364781  -0.07617815  +0.10322917  +0.99461293  -0.00942334  +0.07674448  +0.00148125  +0.99704969 +10.38805866  -5.68515253  -4.19292402 
     111    1.5666  +0.99495709  -0.08890471  -0.04643581  +0.08867453  +0.99603605  -0.00699763  +0.04687386  +0.00284466  +0.99889678  +7.66846466  -4.65213394  -2.75444555 
     112    1.5172  +0.99553335  -0.09209128  -0.02079723  +0.09186868  +0.99570566  -0.01141870  +0.02175949  +0.00945708  +0.99971849  +6.15940523  -4.61222315  -1.70704091 
     113    1.6510  +0.99528813  -0.09087699  -0.03380676  +0.09047610  +0.99581105  -0.01320809  +0.03486546  +0.01008715  +0.99934113  +7.17729616  -4.01296186  -2.55324769 
     114    1.7923  +0.99668062  -0.07668040  -0.02734756  +0.07628090  +0.99696797  -0.01536539  +0.02844287  +0.01322829  +0.99950790  +6.14279938  -3.46266079  -2.63993430 
     115    1.7774  +0.99531621  -0.09131557  -0.03173434  +0.09066375  +0.99565142  -0.02140828  +0.03355125  +0.01843086  +0.99926704  +7.18497181  -3.69631577  -3.13811374 
     116    1.7329  +0.99564153  -0.08554462  -0.03714989  +0.08472478  +0.99613631  -0.02311178  +0.03898344  +0.01986353  +0.99904239  +7.39681578  -3.18808007  -3.71481371 
     117    1.6484  +0.99755895  -0.06370182  -0.02860516  +0.06368756  +0.99796891  -0.00141051  +0.02863692  -0.00041472  +0.99958980  +5.78082180  -3.00491166  -1.84443307 
     118    1.4999  +0.99725026  -0.06581616  -0.03406124  +0.06522338  +0.99770409  -0.01823254  +0.03518303  +0.01596081  +0.99925345  +6.43983030  -1.92504871  -3.03551698 
     119    1.4837  +0.99769115  -0.06518659  -0.01905567  +0.06492730  +0.99779284  -0.01392326  +0.01992122  +0.01265388  +0.99972147  +5.78145075  -1.41659045  -1.11018789 
     120    1.5379  +0.99750841  -0.06565879  -0.02580480  +0.06420086  +0.99648786  -0.05376093  +0.02924404  +0.05197029  +0.99822032  +6.07548094  +1.03876626  -3.77542043 
     121    1.7673  +0.99662375  -0.07413123  -0.03529301  +0.07254922  +0.99638611  -0.04417440  +0.03844017  +0.04146477  +0.99840021  +7.47457266  -0.04426673  -3.89405465 
     122    1.6732  +0.99757963  -0.05652780  -0.04049003  +0.05390081  +0.99653977  -0.06327115  +0.04392650  +0.06093556  +0.99717468  +6.67549515  +2.34537196  -4.73630381 
     123    1.7034  +0.99909788  -0.03100273  -0.02902063  +0.02813653  +0.99513292  -0.09443916  +0.03180725  +0.09353742  +0.99510753  +4.89578056  +6.27346659  -5.06407070 
     124    1.7388  +0.99906164  -0.01405904  -0.04096566  +0.01012718  +0.99545884  -0.09465288  +0.04211035  +0.09414919  +0.99466711  +4.32282829  +7.04961872  -5.81728840 
     125    1.5575  +0.99905962  -0.03124838  -0.03005660  +0.02989649  +0.99856544  -0.04442210  +0.03140160  +0.04348174  +0.99856061  +4.79281378  +2.80237961  -2.94373178 
     126    1.6229  +0.99868852  -0.03168914  -0.04021297  +0.03024144  +0.99889004  -0.03611236  +0.04131270  +0.03484890  +0.99853832  +5.49673557  +1.98816311  -2.67257500 
     127    1.5569  +0.99778414  -0.05765258  -0.03321071  +0.05733292  +0.99829990  -0.01049925  +0.03375956  +0.00857192  +0.99939322  +6.30671883  -1.29165363  -1.05073202 
     128    1.5288  +0.99787092  -0.05644234  -0.03267928  +0.05498486  +0.99752158  -0.04390144  +0.03507619  +0.04201110  +0.99850124  +6.46907330  +0.98593986  -2.91165662 
     129    1.5492  +0.99694860  -0.06235787  -0.04695733  +0.05971504  +0.99665886  -0.05572490  +0.05027533  +0.05275080  +0.99734133  +7.47304296  +1.01973450  -4.57287836 
     130    1.4388  +0.99729252  -0.05960287  -0.04307123  +0.05782609  +0.99746853  -0.04138398  +0.04542880  +0.03878130  +0.99821454  +7.00475597  -0.21539339  -3.98450994 
     131    1.6389  +0.99903786  -0.02213480  -0.03786018  +0.02109960  +0.99939835  -0.02752701  +0.03844671  +0.02670169  +0.99890381  +5.05316496  +1.78886878  -2.68870425 
     132    1.4315  +0.99956155  -0.02954710  +0.00192290  +0.02960139  +0.99870449  -0.04138883  -0.00069749  +0.04142760  +0.99914128  +3.13829827  +2.03885841  -0.75924879 
     133    1.5280  +0.99979860  -0.01152041  -0.01643431  +0.01082280  +0.99906218  -0.04192356  +0.01690187  +0.04173725  +0.99898565  +3.27133417  +3.31453586  -1.33752561 
     134    1.6486  +0.99936223  -0.02009769  -0.02951678  +0.01906718  +0.99921280  -0.03478857  +0.03019271  +0.03420358  +0.99895871  +4.44896126  +2.86374354  -1.86902714 
     135    1.5481  +0.99992442  +0.00999642  -0.00715982  -0.01040682  +0.99815720  -0.05978211  +0.00654902  +0.05985210  +0.99818575  +1.80689406  +6.62651968  -1.14202893 
     136    1.6489  +0.99954492  +0.02564391  -0.01588439  -0.02695517  +0.99569046  -0.08873516  +0.01354042  +0.08912295  +0.99592859  +1.38580263  +9.53780651  -2.48509359 
     137    1.5916  +0.99987537  +0.01577128  -0.00072985  -0.01578734  +0.99828535  -0.05636569  -0.00016036  +0.05637019  +0.99840993  +1.10891867  +6.64976978  -0.35496101 
     138    1.7590  +0.99939489  +0.00561763  +0.03432564  -0.00337766  +0.99788153  -0.06496926  -0.03461789  +0.06481402  +0.99729669  -0.45281923  +6.42201376  +1.60611427 
     139    1.7030  +0.99869430  +0.02439403  +0.04488516  -0.02107070  +0.99710351  -0.07307955  -0.04653785  +0.07203836  +0.99631554  -1.94923079  +7.95734406  +1.99002218 
     140    1.4701  +0.99968952  -0.01028221  +0.02269768  +0.01143439  +0.99862140  -0.05122986  -0.02213963  +0.05147349  +0.99842894  +1.42628169  +4.82802677  +1.10373390 
     141    1.3942  +0.99815190  +0.00888666  +0.06011467  -0.00393248  +0.99662179  -0.08203374  -0.06064059  +0.08164573  +0.99481493  -1.39235759  +7.80327272  +1.90726686 
     142    1.4468  +0.99835652  -0.00703093  +0.05687508  +0.01088596  +0.99764240  -0.06775761  -0.05626460  +0.06826539  +0.99607939  -0.57138270  +5.95882034  +2.12111306 
     143    1.5389  +0.99888361  +0.01106801  +0.04592491  -0.00825997  +0.99811035  -0.06088954  -0.04651205  +0.06044222  +0.99708742  -1.06970167  +6.67281866  +1.84733355 
     144    1.4632  +0.99932772  +0.01324919  +0.03418416  -0.01119538  +0.99816030  -0.05958764  -0.03491076  +0.05916488  +0.99763757  -0.60807073  +6.97156715  +1.18899322 
     145    1.5763  +0.99957389  +0.01271084  +0.02627654  -0.01197687  +0.99953884  -0.02790374  -0.02661910  +0.02757714  +0.99926519  -0.29475030  +4.98624706  +1.69072819 
     146    1.5801  +0.99901426  -0.01061797  +0.04310137  +0.01260870  +0.99885350  -0.04618137  -0.04256160  +0.04667930  +0.99800277  +0.10755996  +4.80669451  +1.46698558 
     147    1.6332  +0.99976748  -0.00062785  +0.02155540  +0.00155280  +0.99907732  -0.04292034  -0.02150856  +0.04294383  +0.99884593  +0.83098280  +4.94502401  +0.58218992 
     148    1.4882  +0.99994725  +0.00028825  +0.01026642  +0.00007743  +0.99936610  -0.03560069  -0.01027017  +0.03559961  +0.99931335  +1.23498213  +4.20919800  -0.51092714 
     149    1.5680  +0.99978864  -0.01870986  +0.00852211  +0.01915100  +0.99830168  -0.05501818  -0.00747826  +0.05516976  +0.99844897  +2.42066598  +4.08067656  -1.58384359 
     150    1.6428  +0.99926764  -0.03756233  +0.00730046  +0.03791437  +0.99769491  -0.05627940  -0.00516964  +0.05651498  +0.99838835  +3.52735281  +3.18978930  -1.52519488 
